Date,Région,Consommation (MW),TMoy (°C)
22/05/2020,Bourgogne-Franche-Comté,86522.0,19.89
22/05/2020,Normandie,106753.0,18.16
22/05/2020,Hauts-de-France,211387.0,18.24
22/05/2020,Grand Est,187463.0,19.44
22/05/2020,Pays de la Loire,109370.0,19.58
22/05/2020,Bretagne,90759.0,17.31
22/05/2020,Nouvelle-Aquitaine,175880.0,20.26
22/05/2020,Occitanie,152351.0,21.16
22/05/2020,Auvergne-Rhône-Alpes,266973.0,20.66
22/05/2020,Provence-Alpes-Côte d'Azur,165618.0,20.63
22/05/2021,Île-de-France,311180.0,13.03
22/05/2021,Centre-Val de Loire,81130.0,12.41
22/05/2021,Bourgogne-Franche-Comté,97737.0,12.08
22/05/2021,Normandie,123986.0,11.96
22/05/2021,Hauts-de-France,242737.0,11.45
22/05/2021,Grand Est,193436.0,12.69
22/05/2021,Pays de la Loire,112183.0,13.02
22/05/2021,Bretagne,102982.0,11.65
22/05/2021,Nouvelle-Aquitaine,203545.0,12.18
22/05/2021,Occitanie,160770.0,14.11
22/05/2021,Auvergne-Rhône-Alpes,291107.0,12.53
22/05/2021,Provence-Alpes-Côte d'Azur,184476.0,15.77
22/06/2016,Île-de-France,349750.0,23.14
22/06/2016,Centre-Val de Loire,84910.0,22.61
22/06/2016,Bourgogne-Franche-Comté,109415.0,23.01
22/06/2016,Normandie,134916.0,21.7
22/06/2016,Hauts-de-France,251711.0,20.77
22/06/2016,Grand Est,231301.0,22.19
22/06/2016,Pays de la Loire,130726.0,20.62
22/06/2016,Bretagne,104598.0,20.89
22/06/2016,Nouvelle-Aquitaine,209916.0,25.56
22/06/2016,Occitanie,177186.0,23.72
22/06/2016,Auvergne-Rhône-Alpes,334095.0,22.85
22/06/2016,Provence-Alpes-Côte d'Azur,197517.0,22.77
22/06/2017,Île-de-France,367673.0,28.1
22/06/2017,Centre-Val de Loire,102709.0,26.98
22/06/2017,Bourgogne-Franche-Comté,115171.0,27.21
22/06/2017,Normandie,136514.0,21.67
22/06/2017,Hauts-de-France,262014.0,22.41
22/06/2017,Grand Est,248001.0,27.26
22/06/2017,Pays de la Loire,138244.0,24.28
22/06/2017,Bretagne,104010.0,19.84
22/06/2017,Nouvelle-Aquitaine,229812.0,24.97
22/06/2017,Occitanie,204559.0,27.51
22/06/2017,Auvergne-Rhône-Alpes,359779.0,26.95
22/06/2017,Provence-Alpes-Côte d'Azur,217763.0,25.25
22/06/2018,Île-de-France,317459.0,14.85
22/06/2018,Centre-Val de Loire,84285.0,14.91
22/06/2018,Bourgogne-Franche-Comté,101841.0,15.02
22/06/2018,Normandie,126534.0,13.2
22/06/2018,Hauts-de-France,240576.0,12.91
22/06/2018,Grand Est,227633.0,13.36
22/06/2018,Pays de la Loire,124916.0,16.7
22/06/2018,Bretagne,99578.0,14.01
22/06/2018,Nouvelle-Aquitaine,198868.0,19.66
22/06/2018,Occitanie,177973.0,23.11
22/06/2018,Auvergne-Rhône-Alpes,317732.0,17.36
22/06/2018,Provence-Alpes-Côte d'Azur,202082.0,23.62
22/06/2019,Île-de-France,290325.0,18.26
22/06/2019,Centre-Val de Loire,72925.0,19.06
22/06/2019,Bourgogne-Franche-Comté,88394.0,19.04
22/06/2019,Normandie,114884.0,15.32
22/06/2019,Hauts-de-France,215686.0,15.88
22/06/2019,Grand Est,195267.0,18.06
22/06/2019,Pays de la Loire,104797.0,19.08
22/06/2019,Bretagne,87163.0,16.49
22/06/2019,Nouvelle-Aquitaine,178832.0,18.25
22/06/2019,Occitanie,155728.0,20.43
22/06/2019,Auvergne-Rhône-Alpes,277144.0,18.95
22/06/2019,Provence-Alpes-Côte d'Azur,189779.0,22.69
22/06/2020,Île-de-France,302316.0,17.49
22/06/2020,Centre-Val de Loire,81391.0,18.19
22/06/2020,Bourgogne-Franche-Comté,92083.0,19.78
22/06/2020,Normandie,120481.0,15.9
22/06/2020,Hauts-de-France,225472.0,16.4
22/06/2020,Grand Est,210413.0,18.25
22/06/2020,Pays de la Loire,121084.0,18.02
22/06/2020,Bretagne,100050.0,15.9
22/06/2020,Nouvelle-Aquitaine,191203.0,19.56
22/06/2020,Occitanie,171672.0,22.45
22/06/2020,Auvergne-Rhône-Alpes,293954.0,20.73
22/06/2020,Provence-Alpes-Côte d'Azur,182157.0,23.9
22/06/2021,Île-de-France,313929.0,16.82
22/06/2021,Centre-Val de Loire,78199.0,17.17
22/06/2021,Bourgogne-Franche-Comté,104436.0,18.98
22/06/2021,Normandie,128849.0,13.97
22/06/2021,Hauts-de-France,228731.0,13.2
22/06/2021,Grand Est,224283.0,17.88
22/06/2021,Pays de la Loire,122136.0,16.55
22/06/2021,Bretagne,106292.0,13.59
22/06/2021,Nouvelle-Aquitaine,192904.0,17.8
22/06/2021,Occitanie,171922.0,19.45
22/06/2021,Auvergne-Rhône-Alpes,311092.0,19.21
22/06/2021,Provence-Alpes-Côte d'Azur,201997.0,22.73
22/07/2016,Île-de-France,320391.0,21.73
22/07/2016,Centre-Val de Loire,85492.0,21.04
22/07/2016,Bourgogne-Franche-Comté,105521.0,20.5
22/07/2016,Normandie,128957.0,18.14
22/07/2016,Hauts-de-France,245100.0,20.06
22/07/2016,Grand Est,227485.0,21.36
22/07/2016,Pays de la Loire,130369.0,22.25
22/07/2016,Bretagne,101367.0,19.1
22/07/2016,Nouvelle-Aquitaine,218336.0,21.41
22/07/2016,Occitanie,182236.0,22.05
22/07/2016,Auvergne-Rhône-Alpes,325899.0,21.4
22/07/2016,Provence-Alpes-Côte d'Azur,208086.0,24.02
22/07/2017,Île-de-France,275209.0,18.48
22/07/2017,Centre-Val de Loire,78778.0,18.6
22/07/2017,Bourgogne-Franche-Comté,90917.0,21.45
22/07/2017,Normandie,115413.0,16.46
22/07/2017,Hauts-de-France,216625.0,17.77
22/07/2017,Grand Est,200175.0,20.93
22/07/2017,Pays de la Loire,106869.0,18.55
22/07/2017,Bretagne,86363.0,15.39
22/07/2017,Nouvelle-Aquitaine,187164.0,18.87
22/07/2017,Occitanie,164605.0,21.62
22/07/2017,Auvergne-Rhône-Alpes,288472.0,21.12
22/07/2017,Provence-Alpes-Côte d'Azur,204768.0,24.72
22/07/2018,Île-de-France,272163.0,21.8
22/07/2018,Centre-Val de Loire,72616.0,20.42
22/07/2018,Bourgogne-Franche-Comté,79727.0,21.01
22/07/2018,Normandie,107551.0,19.45
22/07/2018,Hauts-de-France,204825.0,19.86
22/07/2018,Grand Est,181808.0,21.22
22/07/2018,Pays de la Loire,97572.0,21.42
22/07/2018,Bretagne,79069.0,19.04
22/07/2018,Nouvelle-Aquitaine,180728.0,20.4
22/07/2018,Occitanie,155487.0,21.64
22/07/2018,Auvergne-Rhône-Alpes,272618.0,20.62
22/07/2018,Provence-Alpes-Côte d'Azur,186130.0,23.57
22/07/2019,Île-de-France,315360.0,23.84
22/07/2019,Centre-Val de Loire,90764.0,23.92
22/07/2019,Bourgogne-Franche-Comté,104615.0,24.68
22/07/2019,Normandie,127655.0,20.58
22/07/2019,Hauts-de-France,240272.0,20.51
22/07/2019,Grand Est,220098.0,22.48
22/07/2019,Pays de la Loire,129710.0,23.95
22/07/2019,Bretagne,102651.0,20.46
22/07/2019,Nouvelle-Aquitaine,223620.0,26.06
22/07/2019,Occitanie,208388.0,28.24
22/07/2019,Auvergne-Rhône-Alpes,335699.0,26.2
22/07/2019,Provence-Alpes-Côte d'Azur,217832.0,26.68
22/07/2020,Île-de-France,281996.0,19.09
22/07/2020,Centre-Val de Loire,88848.0,21.36
22/07/2020,Bourgogne-Franche-Comté,102225.0,23.15
22/07/2020,Normandie,123051.0,17.21
22/07/2020,Hauts-de-France,242151.0,16.25
22/07/2020,Grand Est,219166.0,20.08
22/07/2020,Pays de la Loire,130640.0,22.0
22/07/2020,Bretagne,104350.0,17.81
22/07/2020,Nouvelle-Aquitaine,221849.0,25.02
22/07/2020,Occitanie,198532.0,26.02
22/07/2020,Auvergne-Rhône-Alpes,318084.0,23.16
22/07/2020,Provence-Alpes-Côte d'Azur,204423.0,25.39
22/07/2021,Île-de-France,305465.0,22.34
22/07/2021,Centre-Val de Loire,84059.0,21.96
22/07/2021,Bourgogne-Franche-Comté,103518.0,21.03
22/07/2021,Normandie,126016.0,21.78
22/07/2021,Hauts-de-France,240144.0,20.85
22/07/2021,Grand Est,220922.0,20.21
22/07/2021,Pays de la Loire,132593.0,25.0
22/07/2021,Bretagne,108655.0,24.0
22/07/2021,Nouvelle-Aquitaine,219348.0,25.22
22/07/2021,Occitanie,206236.0,26.52
22/07/2021,Auvergne-Rhône-Alpes,320677.0,21.57
22/07/2021,Provence-Alpes-Côte d'Azur,220689.0,25.72
22/08/2016,Île-de-France,293747.0,21.63
22/08/2016,Centre-Val de Loire,78560.0,19.35
22/08/2016,Bourgogne-Franche-Comté,97267.0,17.72
22/08/2016,Normandie,125788.0,19.91
22/08/2016,Hauts-de-France,225819.0,19.86
22/08/2016,Grand Est,205327.0,17.8
22/08/2016,Pays de la Loire,121414.0,20.48
22/08/2016,Bretagne,96766.0,19.6
22/08/2016,Nouvelle-Aquitaine,202959.0,21.13
22/08/2016,Occitanie,173390.0,22.22
22/08/2016,Auvergne-Rhône-Alpes,287624.0,17.59
22/08/2016,Provence-Alpes-Côte d'Azur,199495.0,23.45
22/08/2017,Île-de-France,298093.0,21.65
22/08/2017,Centre-Val de Loire,81152.0,22.41
22/08/2017,Bourgogne-Franche-Comté,97767.0,20.86
22/08/2017,Normandie,125771.0,20.96
22/08/2017,Hauts-de-France,231888.0,19.34
22/08/2017,Grand Est,209484.0,19.91
22/08/2017,Pays de la Loire,127010.0,24.62
22/08/2017,Bretagne,103100.0,22.46
22/08/2017,Nouvelle-Aquitaine,209401.0,24.73
22/08/2017,Occitanie,185147.0,24.38
22/08/2017,Auvergne-Rhône-Alpes,305583.0,22.14
22/08/2017,Provence-Alpes-Côte d'Azur,201263.0,22.84
22/08/2018,Île-de-France,296276.0,23.13
22/08/2018,Centre-Val de Loire,89936.0,24.0
22/08/2018,Bourgogne-Franche-Comté,101082.0,24.53
22/08/2018,Normandie,123470.0,20.16
22/08/2018,Hauts-de-France,231767.0,20.3
22/08/2018,Grand Est,216652.0,23.06
22/08/2018,Pays de la Loire,125830.0,24.1
22/08/2018,Bretagne,102189.0,19.35
22/08/2018,Nouvelle-Aquitaine,213348.0,25.1
22/08/2018,Occitanie,191208.0,25.58
22/08/2018,Auvergne-Rhône-Alpes,309603.0,24.39
22/08/2018,Provence-Alpes-Côte d'Azur,208115.0,26.44
22/08/2019,Île-de-France,262116.0,19.09
22/08/2019,Centre-Val de Loire,95323.0,19.18
22/08/2019,Bourgogne-Franche-Comté,94217.0,18.33
22/08/2019,Normandie,118954.0,17.13
22/08/2019,Hauts-de-France,223436.0,16.74
22/08/2019,Grand Est,205117.0,17.54
22/08/2019,Pays de la Loire,120259.0,19.98
22/08/2019,Bretagne,100998.0,17.02
22/08/2019,Nouvelle-Aquitaine,207337.0,20.42
22/08/2019,Occitanie,173103.0,21.67
22/08/2019,Auvergne-Rhône-Alpes,283874.0,18.1
22/08/2019,Provence-Alpes-Côte d'Azur,204118.0,24.7
22/08/2020,Île-de-France,257997.0,21.11
22/08/2020,Centre-Val de Loire,74515.0,20.42
22/08/2020,Bourgogne-Franche-Comté,85699.0,21.76
22/08/2020,Normandie,107603.0,19.19
22/08/2020,Hauts-de-France,202917.0,19.03
22/08/2020,Grand Est,181526.0,21.45
22/08/2020,Pays de la Loire,100736.0,20.35
22/08/2020,Bretagne,87723.0,18.92
22/08/2020,Nouvelle-Aquitaine,185732.0,20.99
22/08/2020,Occitanie,174486.0,23.92
22/08/2020,Auvergne-Rhône-Alpes,262895.0,22.8
22/08/2020,Provence-Alpes-Côte d'Azur,205112.0,26.2
22/08/2021,Île-de-France,237905.0,19.06
22/08/2021,Centre-Val de Loire,69181.0,19.18
22/08/2021,Bourgogne-Franche-Comté,77297.0,20.12
22/08/2021,Normandie,101022.0,17.7
22/08/2021,Hauts-de-France,189052.0,17.79
22/08/2021,Grand Est,162129.0,19.03
22/08/2021,Pays de la Loire,92707.0,19.48
22/08/2021,Bretagne,81203.0,17.2
22/08/2021,Nouvelle-Aquitaine,179369.0,20.6
22/08/2021,Occitanie,162468.0,22.93
22/08/2021,Auvergne-Rhône-Alpes,249387.0,21.63
22/08/2021,Provence-Alpes-Côte d'Azur,198016.0,25.14
22/09/2016,Île-de-France,331514.0,16.82
22/09/2016,Centre-Val de Loire,84544.0,15.71
22/09/2016,Bourgogne-Franche-Comté,109649.0,14.18
22/09/2016,Normandie,136220.0,15.95
22/09/2016,Hauts-de-France,253776.0,16.09
22/09/2016,Grand Est,233102.0,13.42
22/09/2016,Pays de la Loire,131044.0,16.97
22/09/2016,Bretagne,104530.0,16.12
22/09/2016,Nouvelle-Aquitaine,201885.0,17.77
22/09/2016,Occitanie,175133.0,17.79
22/09/2016,Auvergne-Rhône-Alpes,326571.0,15.01
22/09/2016,Provence-Alpes-Côte d'Azur,195471.0,18.34
22/09/2017,Île-de-France,348383.0,15.17
22/09/2017,Centre-Val de Loire,87580.0,15.05
22/09/2017,Bourgogne-Franche-Comté,112098.0,14.01
22/09/2017,Normandie,137035.0,13.96
22/09/2017,Hauts-de-France,268127.0,14.74
22/09/2017,Grand Est,244492.0,13.58
22/09/2017,Pays de la Loire,132913.0,15.62
22/09/2017,Bretagne,111355.0,12.09
22/09/2017,Nouvelle-Aquitaine,212959.0,16.42
22/09/2017,Occitanie,176513.0,16.37
22/09/2017,Auvergne-Rhône-Alpes,337647.0,15.01
22/09/2017,Provence-Alpes-Côte d'Azur,195688.0,17.12
22/09/2018,Île-de-France,286512.0,15.21
22/09/2018,Centre-Val de Loire,72629.0,14.41
22/09/2018,Bourgogne-Franche-Comté,88769.0,14.32
22/09/2018,Normandie,118845.0,14.33
22/09/2018,Hauts-de-France,230968.0,13.57
22/09/2018,Grand Est,198945.0,13.62
22/09/2018,Pays de la Loire,106795.0,14.48
22/09/2018,Bretagne,87795.0,14.73
22/09/2018,Nouvelle-Aquitaine,180454.0,18.21
22/09/2018,Occitanie,162222.0,20.9
22/09/2018,Auvergne-Rhône-Alpes,282824.0,16.71
22/09/2018,Provence-Alpes-Côte d'Azur,178046.0,22.67
22/09/2019,Île-de-France,269986.0,18.98
22/09/2019,Centre-Val de Loire,77780.0,17.82
22/09/2019,Bourgogne-Franche-Comté,80004.0,20.74
22/09/2019,Normandie,105792.0,18.22
22/09/2019,Hauts-de-France,206170.0,19.73
22/09/2019,Grand Est,181949.0,19.14
22/09/2019,Pays de la Loire,97052.0,18.95
22/09/2019,Bretagne,80346.0,17.24
22/09/2019,Nouvelle-Aquitaine,162656.0,18.38
22/09/2019,Occitanie,153719.0,18.36
22/09/2019,Auvergne-Rhône-Alpes,260882.0,19.74
22/09/2019,Provence-Alpes-Côte d'Azur,172894.0,19.44
22/09/2020,Île-de-France,309865.0,18.32
22/09/2020,Centre-Val de Loire,83654.0,17.08
22/09/2020,Bourgogne-Franche-Comté,102052.0,18.2
22/09/2020,Normandie,125891.0,15.91
22/09/2020,Hauts-de-France,238841.0,16.18
22/09/2020,Grand Est,218273.0,17.89
22/09/2020,Pays de la Loire,128292.0,17.65
22/09/2020,Bretagne,106444.0,18.7
22/09/2020,Nouvelle-Aquitaine,197149.0,19.49
22/09/2020,Occitanie,171148.0,19.4
22/09/2020,Auvergne-Rhône-Alpes,306772.0,18.57
22/09/2020,Provence-Alpes-Côte d'Azur,187068.0,18.27
22/09/2021,Île-de-France,314173.0,14.86
22/09/2021,Centre-Val de Loire,83683.0,14.78
22/09/2021,Bourgogne-Franche-Comté,105645.0,13.96
22/09/2021,Normandie,128016.0,14.11
22/09/2021,Hauts-de-France,248215.0,14.16
22/09/2021,Grand Est,223643.0,13.09
22/09/2021,Pays de la Loire,124887.0,15.58
22/09/2021,Bretagne,107206.0,15.2
22/09/2021,Nouvelle-Aquitaine,197492.0,17.39
22/09/2021,Occitanie,169867.0,18.03
22/09/2021,Auvergne-Rhône-Alpes,318052.0,15.01
22/09/2021,Provence-Alpes-Côte d'Azur,191346.0,19.59
22/10/2016,Île-de-France,374441.0,9.21
22/10/2016,Centre-Val de Loire,95158.0,8.48
22/10/2016,Bourgogne-Franche-Comté,115359.0,7.24
22/10/2016,Normandie,148557.0,9.49
22/10/2016,Hauts-de-France,268883.0,9.23
22/10/2016,Grand Est,242268.0,7.09
22/10/2016,Pays de la Loire,137331.0,9.38
22/10/2016,Bretagne,112094.0,9.76
22/10/2016,Nouvelle-Aquitaine,227796.0,10.84
22/10/2016,Occitanie,194780.0,10.16
22/10/2016,Auvergne-Rhône-Alpes,351425.0,8.05
22/10/2016,Provence-Alpes-Côte d'Azur,214327.0,11.62
22/10/2017,Île-de-France,320254.0,11.33
22/10/2017,Centre-Val de Loire,81831.0,11.09
22/10/2017,Bourgogne-Franche-Comté,97513.0,10.71
22/10/2017,Normandie,129758.0,11.0
22/10/2017,Hauts-de-France,243186.0,11.48
22/10/2017,Grand Est,217603.0,10.48
22/10/2017,Pays de la Loire,110987.0,11.65
22/10/2017,Bretagne,96059.0,11.61
22/10/2017,Nouvelle-Aquitaine,186304.0,12.46
22/10/2017,Occitanie,158934.0,13.54
22/10/2017,Auvergne-Rhône-Alpes,291320.0,10.25
22/10/2017,Provence-Alpes-Côte d'Azur,175453.0,15.74
22/10/2018,Île-de-France,367456.0,11.95
22/10/2018,Centre-Val de Loire,89874.0,12.02
22/10/2018,Bourgogne-Franche-Comté,112406.0,11.3
22/10/2018,Normandie,145783.0,11.56
22/10/2018,Hauts-de-France,273065.0,11.85
22/10/2018,Grand Est,249164.0,9.5
22/10/2018,Pays de la Loire,138253.0,13.58
22/10/2018,Bretagne,113152.0,12.01
22/10/2018,Nouvelle-Aquitaine,211368.0,14.52
22/10/2018,Occitanie,175603.0,14.8
22/10/2018,Auvergne-Rhône-Alpes,347086.0,10.14
22/10/2018,Provence-Alpes-Côte d'Azur,180998.0,15.47
22/10/2019,Île-de-France,399470.0,9.21
22/10/2019,Centre-Val de Loire,104692.0,8.76
22/10/2019,Bourgogne-Franche-Comté,117881.0,12.05
22/10/2019,Normandie,153476.0,9.94
22/10/2019,Hauts-de-France,276458.0,11.61
22/10/2019,Grand Est,253426.0,10.74
22/10/2019,Pays de la Loire,154835.0,9.95
22/10/2019,Bretagne,129699.0,10.22
22/10/2019,Nouvelle-Aquitaine,236875.0,10.18
22/10/2019,Occitanie,190604.0,12.78
22/10/2019,Auvergne-Rhône-Alpes,342538.0,12.56
22/10/2019,Provence-Alpes-Côte d'Azur,193661.0,18.39
22/10/2020,Île-de-France,347826.0,16.87
22/10/2020,Centre-Val de Loire,95541.0,15.66
22/10/2020,Bourgogne-Franche-Comté,116188.0,16.52
22/10/2020,Normandie,145041.0,14.2
22/10/2020,Hauts-de-France,267110.0,14.74
22/10/2020,Grand Est,247232.0,16.77
22/10/2020,Pays de la Loire,144042.0,15.55
22/10/2020,Bretagne,122935.0,14.71
22/10/2020,Nouvelle-Aquitaine,217330.0,17.54
22/10/2020,Occitanie,193890.0,17.04
22/10/2020,Auvergne-Rhône-Alpes,340832.0,16.3
22/10/2020,Provence-Alpes-Côte d'Azur,206144.0,16.97
22/10/2021,Île-de-France,391989.0,8.3
22/10/2021,Centre-Val de Loire,100167.0,8.07
22/10/2021,Bourgogne-Franche-Comté,114570.0,8.08
22/10/2021,Normandie,153263.0,8.28
22/10/2021,Hauts-de-France,285620.0,8.24
22/10/2021,Grand Est,258041.0,6.98
22/10/2021,Pays de la Loire,141223.0,8.75
22/10/2021,Bretagne,125483.0,9.46
22/10/2021,Nouvelle-Aquitaine,218042.0,12.6
22/10/2021,Occitanie,183043.0,13.39
22/10/2021,Auvergne-Rhône-Alpes,349804.0,10.46
22/10/2021,Provence-Alpes-Côte d'Azur,195795.0,15.08
22/11/2016,Île-de-France,453275.0,10.14
22/11/2016,Centre-Val de Loire,119301.0,9.44
22/11/2016,Bourgogne-Franche-Comté,138460.0,9.69
22/11/2016,Normandie,177436.0,9.02
22/11/2016,Hauts-de-France,316995.0,10.08
22/11/2016,Grand Est,292521.0,9.3
22/11/2016,Pays de la Loire,174707.0,9.77
22/11/2016,Bretagne,149236.0,8.24
22/11/2016,Nouvelle-Aquitaine,274220.0,9.39
22/11/2016,Occitanie,218952.0,12.31
22/11/2016,Auvergne-Rhône-Alpes,405290.0,10.55
22/11/2016,Provence-Alpes-Côte d'Azur,239164.0,14.76
22/11/2017,Île-de-France,452862.0,10.51
22/11/2017,Centre-Val de Loire,122831.0,9.13
22/11/2017,Bourgogne-Franche-Comté,146793.0,7.95
22/11/2017,Normandie,167704.0,11.33
22/11/2017,Hauts-de-France,319890.0,11.64
22/11/2017,Grand Est,292767.0,8.31
22/11/2017,Pays de la Loire,171098.0,10.9
22/11/2017,Bretagne,134728.0,13.36
22/11/2017,Nouvelle-Aquitaine,287318.0,11.26
22/11/2017,Occitanie,253767.0,9.57
22/11/2017,Auvergne-Rhône-Alpes,436055.0,8.89
22/11/2017,Provence-Alpes-Côte d'Azur,253624.0,9.99
22/11/2018,Île-de-France,546403.0,2.69
22/11/2018,Centre-Val de Loire,145890.0,3.63
22/11/2018,Bourgogne-Franche-Comté,150419.0,4.71
22/11/2018,Normandie,217881.0,1.72
22/11/2018,Hauts-de-France,360170.0,2.26
22/11/2018,Grand Est,318422.0,2.86
22/11/2018,Pays de la Loire,215719.0,4.65
22/11/2018,Bretagne,180844.0,4.64
22/11/2018,Nouvelle-Aquitaine,307467.0,9.3
22/11/2018,Occitanie,251780.0,9.0
22/11/2018,Auvergne-Rhône-Alpes,440540.0,6.39
22/11/2018,Provence-Alpes-Côte d'Azur,246243.0,10.58
22/11/2019,Île-de-France,478485.0,8.37
22/11/2019,Centre-Val de Loire,129085.0,7.85
22/11/2019,Bourgogne-Franche-Comté,139306.0,8.68
22/11/2019,Normandie,190086.0,8.0
22/11/2019,Hauts-de-France,327177.0,7.62
22/11/2019,Grand Est,304609.0,6.93
22/11/2019,Pays de la Loire,194503.0,8.38
22/11/2019,Bretagne,164423.0,8.07
22/11/2019,Nouvelle-Aquitaine,305577.0,8.49
22/11/2019,Occitanie,263456.0,8.75
22/11/2019,Auvergne-Rhône-Alpes,409753.0,8.25
22/11/2019,Provence-Alpes-Côte d'Azur,264148.0,11.23
22/11/2020,Île-de-France,391555.0,6.83
22/11/2020,Centre-Val de Loire,113635.0,5.43
22/11/2020,Bourgogne-Franche-Comté,119461.0,1.78
22/11/2020,Normandie,150232.0,9.12
22/11/2020,Hauts-de-France,263594.0,9.98
22/11/2020,Grand Est,259546.0,3.36
22/11/2020,Pays de la Loire,149639.0,7.1
22/11/2020,Bretagne,120345.0,10.02
22/11/2020,Nouvelle-Aquitaine,268919.0,6.8
22/11/2020,Occitanie,234302.0,6.52
22/11/2020,Auvergne-Rhône-Alpes,374696.0,3.32
22/11/2020,Provence-Alpes-Côte d'Azur,233943.0,7.37
22/11/2021,Île-de-France,488005.0,5.81
22/11/2021,Centre-Val de Loire,135877.0,6.02
22/11/2021,Bourgogne-Franche-Comté,145474.0,5.42
22/11/2021,Normandie,178589.0,6.34
22/11/2021,Hauts-de-France,326559.0,5.83
22/11/2021,Grand Est,294099.0,5.35
22/11/2021,Pays de la Loire,191443.0,6.6
22/11/2021,Bretagne,159850.0,7.84
22/11/2021,Nouvelle-Aquitaine,297849.0,7.28
22/11/2021,Occitanie,247180.0,8.36
22/11/2021,Auvergne-Rhône-Alpes,437019.0,4.83
22/11/2021,Provence-Alpes-Côte d'Azur,243757.0,9.87
22/12/2016,Île-de-France,503886.0,7.09
22/12/2016,Centre-Val de Loire,136133.0,6.85
22/12/2016,Bourgogne-Franche-Comté,156484.0,3.15
22/12/2016,Normandie,192501.0,7.47
22/12/2016,Hauts-de-France,330910.0,6.47
22/12/2016,Grand Est,315213.0,3.27
22/12/2016,Pays de la Loire,188570.0,9.6
22/12/2016,Bretagne,151882.0,8.69
22/12/2016,Nouvelle-Aquitaine,315444.0,7.01
22/12/2016,Occitanie,285337.0,5.22
22/12/2016,Auvergne-Rhône-Alpes,477031.0,3.15
22/12/2016,Provence-Alpes-Côte d'Azur,265115.0,8.9
22/12/2017,Île-de-France,443840.0,9.06
22/12/2017,Centre-Val de Loire,124823.0,8.68
22/12/2017,Bourgogne-Franche-Comté,143151.0,7.65
22/12/2017,Normandie,181102.0,9.29
22/12/2017,Hauts-de-France,333185.0,9.36
22/12/2017,Grand Est,287695.0,7.75
22/12/2017,Pays de la Loire,183094.0,9.38
22/12/2017,Bretagne,153925.0,9.74
22/12/2017,Nouvelle-Aquitaine,305730.0,7.72
22/12/2017,Occitanie,280377.0,7.72
22/12/2017,Auvergne-Rhône-Alpes,457225.0,6.22
22/12/2017,Provence-Alpes-Côte d'Azur,298982.0,8.12
22/12/2018,Île-de-France,395961.0,11.35
22/12/2018,Centre-Val de Loire,108264.0,11.68
22/12/2018,Bourgogne-Franche-Comté,115765.0,11.08
22/12/2018,Normandie,155956.0,10.88
22/12/2018,Hauts-de-France,279255.0,10.42
22/12/2018,Grand Est,244178.0,10.71
22/12/2018,Pays de la Loire,145101.0,12.38
22/12/2018,Bretagne,127515.0,11.85
22/12/2018,Nouvelle-Aquitaine,238355.0,12.89
22/12/2018,Occitanie,231220.0,11.81
22/12/2018,Auvergne-Rhône-Alpes,383863.0,10.14
22/12/2018,Provence-Alpes-Côte d'Azur,257477.0,9.91
22/12/2019,Île-de-France,393814.0,9.08
22/12/2019,Centre-Val de Loire,107777.0,9.05
22/12/2019,Bourgogne-Franche-Comté,113400.0,8.32
22/12/2019,Normandie,160397.0,8.6
22/12/2019,Hauts-de-France,269796.0,8.45
22/12/2019,Grand Est,241641.0,7.51
22/12/2019,Pays de la Loire,156805.0,10.1
22/12/2019,Bretagne,137428.0,9.19
22/12/2019,Nouvelle-Aquitaine,249859.0,10.78
22/12/2019,Occitanie,211089.0,10.0
22/12/2019,Auvergne-Rhône-Alpes,359637.0,8.19
22/12/2019,Provence-Alpes-Côte d'Azur,232663.0,11.1
22/12/2020,Île-de-France,391929.0,13.94
22/12/2020,Centre-Val de Loire,110426.0,14.18
22/12/2020,Bourgogne-Franche-Comté,127922.0,12.07
22/12/2020,Normandie,160386.0,13.23
22/12/2020,Hauts-de-France,275000.0,12.84
22/12/2020,Grand Est,256799.0,11.5
22/12/2020,Pays de la Loire,157250.0,14.42
22/12/2020,Bretagne,139621.0,13.25
22/12/2020,Nouvelle-Aquitaine,252691.0,13.6
22/12/2020,Occitanie,238350.0,11.33
22/12/2020,Auvergne-Rhône-Alpes,386740.0,10.21
22/12/2020,Provence-Alpes-Côte d'Azur,248583.0,9.55
23/01/2016,Île-de-France,505895.0,5.99
23/01/2016,Centre-Val de Loire,126003.0,6.68
23/01/2016,Bourgogne-Franche-Comté,136785.0,6.48
23/01/2016,Normandie,187541.0,6.31
23/01/2016,Hauts-de-France,331261.0,6.34
23/01/2016,Grand Est,306738.0,4.59
23/01/2016,Pays de la Loire,174071.0,8.43
23/01/2016,Bretagne,149326.0,7.9
23/01/2016,Nouvelle-Aquitaine,272418.0,10.79
23/01/2016,Occitanie,244604.0,10.8
23/01/2016,Auvergne-Rhône-Alpes,426184.0,6.95
23/01/2016,Provence-Alpes-Côte d'Azur,279314.0,8.54
23/01/2017,Île-de-France,638989.0,-1.82
23/01/2017,Centre-Val de Loire,165566.0,-0.02
23/01/2017,Bourgogne-Franche-Comté,179510.0,-3.36
23/01/2017,Normandie,233298.0,1.25
23/01/2017,Hauts-de-France,394732.0,-1.51
23/01/2017,Grand Est,367724.0,-4.96
23/01/2017,Pays de la Loire,232723.0,2.48
23/01/2017,Bretagne,190314.0,3.96
